ts_utc,mark_price,index_price,basis_pct,_generated_at_utc,_run_id
2025-09-21T22:18:59Z,0.4821,0.48226349,-0.0339005550679449,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:19:59Z,0.4817005,0.48205813,-0.0741881482218764,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:20:59Z,0.48152833,0.4818272,-0.0620284616559607,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:21:59Z,0.4811,0.48138658,-0.0595321955173755,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:22:59Z,0.4813,0.48151557,-0.0447690611541373,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:23:59Z,0.48161325,0.48182127,-0.0431736855452724,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:24:59Z,0.4821,0.48221877,-0.0246298998274219,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:25:59Z,0.48259215,0.48259592,-0.0007811918509403,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:26:59Z,0.4827,0.48275553,-0.0115027164991676,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:27:59Z,0.4828,0.48288284,-0.0171553000309465,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:28:59Z,0.4824,0.48266002,-0.0538722888214437,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:29:59Z,0.48259282,0.48276654,-0.035984266846667,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:30:59Z,0.4823,0.48254196,-0.0501427896550166,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:31:59Z,0.48293862,0.48294215,-0.0007309364071894,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:32:59Z,0.48264695,0.48275518,-0.0224192312136328,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:33:59Z,0.4823,0.48245758,-0.0326619389004134,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:34:59Z,0.48212928,0.48239312,-0.0546939807101742,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:35:59Z,0.482,0.48217951,-0.0372288735371539,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:36:59Z,0.4822,0.48233359,-0.0276965989451372,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:37:59Z,0.4825,0.4825204,-0.0042278005240925,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:38:59Z,0.48269331,0.48269656,-0.000673300841425,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:39:59Z,0.48301395,0.48305428,-0.008348958216453,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:40:59Z,0.483,0.48308036,-0.0166349134955501,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:41:59Z,0.48313608,0.48316949,-0.0069147578006134,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:42:59Z,0.4835,0.48364132,-0.0292200013017884,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:43:59Z,0.48354384,0.48369622,-0.0315032439161977,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:44:59Z,0.4839707,0.48410991,-0.0287558666171472,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:45:59Z,0.48445863,0.4844684,-0.0020166433971846,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:46:59Z,0.48452507,0.48463145,-0.0219507008882735,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:47:59Z,0.4847334,0.48479782,-0.0132880135475854,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:48:59Z,0.48447052,0.48467275,-0.0417250608787056,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:49:59Z,0.4842,0.48445753,-0.0531584264981899,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:50:59Z,0.48461563,0.48464448,-0.0059528172073664,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:51:59Z,0.48491144,0.48494564,-0.0070523368351116,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:52:59Z,0.4849,0.48498478,-0.0174809609489234,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:53:59Z,0.4847,0.48483896,-0.0286610630465755,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:54:59Z,0.4849845,0.48498722,-0.0005608395206802,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:55:59Z,0.48485391,0.48491983,-0.0135939996514511,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:56:59Z,0.48490544,0.48516184,-0.0528483443792637,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:57:59Z,0.485,0.48522488,-0.0463455212766583,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:58:59Z,0.485,0.48522488,-0.0463455212766583,2025-09-24T07:44:29Z,17969948419
2025-09-21T22:59:59Z,0.4846,0.48487349,-0.0564044035486488,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:00:59Z,0.4843,0.48454409,-0.0503751887676484,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:01:59Z,0.4836,0.48395753,-0.0738763172049572,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:02:59Z,0.48302441,0.48329689,-0.0563794234223147,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:03:59Z,0.48221735,0.48262064,-0.0835625264597017,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:04:59Z,0.48192936,0.48220279,-0.0567043587615945,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:05:59Z,0.48181838,0.48208813,-0.0559544994397587,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:06:59Z,0.4816,0.48193306,-0.0691091829226331,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:07:59Z,0.48083805,0.48126373,-0.088450463532741,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:08:59Z,0.4810816,0.48140629,-0.0674461482420674,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:09:59Z,0.4811,0.48137298,-0.056708625398949,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:10:59Z,0.4807807,0.48122112,-0.0915213363869016,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:11:59Z,0.48145681,0.48171001,-0.0525627441289811,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:12:59Z,0.4818,0.48197757,-0.0368419634133587,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:13:59Z,0.48172929,0.48203,-0.0623840839781841,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:14:59Z,0.482,0.48217661,-0.0366276580691105,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:15:59Z,0.48214123,0.48218318,-0.008700013136087,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:16:59Z,0.4817,0.48191211,-0.0440142498182916,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:17:59Z,0.48163728,0.48192978,-0.0606934894124999,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:18:59Z,0.4814,0.48164572,-0.051016751482813,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:19:59Z,0.48131014,0.4816047,-0.0611621938074957,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:20:59Z,0.4811,0.4814134,-0.0650999743671332,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:21:59Z,0.4814,0.48157938,-0.0372482725485512,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:22:59Z,0.4816329,0.4818777,-0.0508012717749806,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:23:59Z,0.48114282,0.48151248,-0.0767705958524711,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:24:59Z,0.4819,0.48199514,-0.0197387882375776,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:25:59Z,0.48166832,0.48202574,-0.0741495671994552,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:26:59Z,0.48133261,0.48175124,-0.0868975448823028,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:27:59Z,0.48195805,0.48213555,-0.0368153727722364,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:28:59Z,0.48190544,0.48215394,-0.051539556018143,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:29:59Z,0.48193406,0.48216164,-0.0471999390080024,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:30:59Z,0.4821771,0.48238067,-0.0422011105876141,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:31:59Z,0.48218831,0.48234194,-0.0318508483836188,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:32:59Z,0.48120485,0.48169378,-0.1015022448494162,2025-09-24T07:44:29Z,17969948419
